product_id,product_name,price,stock,category
1018,Goldstar Eraser (Premium),88.5,113,Stationery
1019,Himalayan Notebook (Budget),672.84,233,Stationery
1020,Himalayan Pen Drive (Small),36759.33,485,Electronics
1021,Rod (12mm) (Budget),6544.61,311,Hardware
1022,Everest Pants (Small),1517.89,309,Clothing
1023,Everest Sandals (Premium),860.7,346,Clothing
1024,Nepal Sports Wear (Small),9606.11,28,Clothing
1025,Yeti Switch Board (Standard),15889.66,397,Hardware
1026,Saw (Large),22973.03,487,Hardware
1027,Everest Pencil (Premium),897.66,335,Stationery
1028,Yeti Monitor (Budget),10218.78,65,Electronics
1029,Nepal Mobile Phone (Medium),48321.63,464,Electronics
1030,Paracetamol (Medium),3773.46,141,Pharmacy
1031,CG Shoes (Small),10409.75,289,Clothing
1032,Goldstar ORS Packet,439.15,180,Pharmacy
1033,Topi (Nepali Cap) (Standard),11828.6,101,Clothing
1034,Goldstar Memory Card (Large),140255.32,451,Electronics
1035,Yeti Memory Card (Medium),148623.0,336,Electronics
1036,Goldstar Microphone (Standard),129887.66,478,Electronics
1037,Goldstar Dal (Masoor) (Large),4631.64,146,Grocery
1038,Everest Sand (cubic ft) (Budget),6874.01,164,Hardware
1039,CG Charger (Small),2050.51,51,Electronics
1040,Nepal Punching Machine (Premium),123.92,245,Stationery
1041,Himalayan Calcium Tablet (Budget),520.64,87,Pharmacy
1042,Himalayan Sand (cubic ft) (Standard),12067.91,79,Hardware
1043,Yeti Stamp Pad,1878.58,240,Stationery
1044,CG Paracetamol,4078.71,266,Pharmacy
1045,Everest Coffee (Standard),685.75,127,Grocery
1046,Goldstar Folder (Premium),1864.07,472,Stationery
1047,Everest Screwdriver Set,23232.06,126,Hardware
1048,Himalayan Ruler (Standard),190.99,378,Stationery
1049,Himalayan Rod (12mm) (Budget),9548.52,428,Hardware
1050,Goldstar Printer (Small),21247.71,104,Electronics
1051,Himalayan Pen Drive (Premium),78568.0,489,Electronics
1052,Yeti Modem (Standard),123373.2,183,Electronics
1053,Everest Ghee (Premium),226.2,430,Grocery
1054,Nepal Hand Sanitizer (Small),1947.79,92,Pharmacy
1055,Ear Drops (Budget),908.71,206,Pharmacy
1056,CG Punching Machine (Premium),402.99,30,Stationery
1057,Himalayan Detergent (Small),2375.05,237,Grocery
1058,Everest Nails (1kg) (Standard),13464.22,241,Hardware
1059,Himalayan Envelope (Small),104.1,216,Stationery
1060,Everest USB Cable,92535.77,113,Electronics
1061,Nepal Dal (Masoor) (Standard),349.65,297,Grocery
1062,CG Ear Drops (Standard),2840.97,364,Pharmacy
1063,Nepal Sweater (Premium),14968.71,443,Clothing
1064,Everest Whiteboard,1586.13,214,Stationery
1065,Yeti Stamp Pad (Large),1750.34,48,Stationery
1066,CG Jeans,12261.89,256,Clothing
1067,Yeti Sweater (Premium),382.09,310,Clothing
1068,Everest Dhoti,7108.96,40,Clothing
1069,Yeti HDMI Cable (Small),97395.07,439,Electronics
1070,Calcium Tablet (Budget),2902.58,296,Pharmacy
1071,Everest Webcam (Small),36623.96,213,Electronics
1072,Nepal Handkerchief (Standard),4082.75,213,Clothing
1073,Nepal Bandage (Large),2861.57,472,Pharmacy
1074,Nepal Handkerchief (Large),9276.39,441,Clothing
1075,Everest Pants (Standard),10954.35,477,Clothing
1076,Soap (Standard),1941.68,199,Grocery
1077,CG Calcium Tablet (Small),3944.02,114,Pharmacy
1078,Antiseptic (Budget),477.73,334,Pharmacy
1079,Himalayan Belt (Medium),2866.42,437,Clothing
1080,Nepal Wire (Electrical) (Medium),19386.43,271,Hardware
1081,Nepal Scarf,1668.93,222,Clothing
1082,Nepal Envelope,1906.82,406,Stationery
1083,CG Jeans (Medium),10657.2,127,Clothing
1084,CG Shirt (Small),5164.1,333,Clothing
1085,Yeti Webcam (Medium),7810.72,141,Electronics
1086,Goldstar Ruler,1981.13,1,Stationery
1087,Yeti Flour (Atta) (Medium),4958.3,496,Grocery
1088,Nepal Coffee,291.59,279,Grocery
1089,Yeti Wrench (Budget),14960.51,32,Hardware
1090,Yeti Raincoat,11210.04,70,Clothing
1091,Goldstar Ghee,2305.07,487,Grocery
1092,Yeti Lock,8153.15,159,Hardware
1093,Yeti Socks,1820.77,161,Clothing
1094,Nepal Sports Wear (Premium),11605.65,253,Clothing
1095,Yeti Keyboard (Budget),83763.76,446,Electronics
1096,CG Paint (1L) (Budget),5761.09,99,Hardware
1097,Nepal Noodles (Medium),4672.07,294,Grocery
1098,Goldstar Spice (Turmeric) (Premium),2438.39,169,Grocery
1099,CG Ghee,3603.0,95,Grocery
1100,Goldstar Hammer (Budget),20610.53,427,Hardware
1101,Yeti Oil (Sunflower) (Budget),1585.14,317,Grocery
1102,Nepal Folder,644.95,33,Stationery
1103,CG Cetrizine (Medium),2449.28,249,Pharmacy
1104,CG Nails (1kg) (Premium),22103.81,74,Hardware
1105,Goldstar Eye Drops (Budget),152.9,478,Pharmacy
1106,Goldstar Sand (cubic ft) (Standard),21823.29,391,Hardware
1107,Everest Power Bank (Premium),49674.06,259,Electronics
1108,Nepal Pain Relief Balm (Small),64.03,30,Pharmacy
1109,CG Laptop (Small),114544.21,375,Electronics
1110,CG Dal (Masoor) (Medium),753.7,177,Grocery
1111,Nepal Chalk (Medium),890.84,181,Stationery
1112,CG Charger (Standard),107487.12,400,Electronics
1113,CG Folder (Premium),462.23,306,Stationery
1114,Goldstar Microphone (Budget),57149.23,299,Electronics
1115,Himalayan Antiseptic (Standard),3744.72,226,Pharmacy
1116,Goldstar Spice (Turmeric) (Standard),4893.69,384,Grocery
1117,Yeti Hand Sanitizer (Budget),4624.62,296,Pharmacy
1118,Yeti Dal (Masoor) (Budget),1581.4,211,Grocery
1119,Goldstar Pipe (PVC) (Budget),2741.19,320,Hardware
1120,Pen Drive (Large),16671.88,396,Electronics
1121,Everest Headphones (Budget),76324.72,255,Electronics
1122,Goldstar Monitor (Premium),54328.27,175,Electronics
1123,Ghee (Premium),4498.87,68,Grocery
1124,CG Vitamin C (Medium),719.92,84,Pharmacy
1125,Nepal Paracetamol (Standard),3260.41,487,Pharmacy
1126,Goldstar Wire (Electrical) (Standard),7323.39,340,Hardware
1127,Himalayan ORS Packet (Premium),2985.94,111,Pharmacy
1128,Flour (Maida) (Small),4206.84,170,Grocery
1129,CG Microphone (Medium),17057.41,176,Electronics
1130,Desktop Computer (Budget),90027.65,371,Electronics
1131,Whiteboard (Small),83.46,199,Stationery
1132,Everest Paper Clip (Small),1322.69,276,Stationery
1133,Yeti Hammer,23316.03,492,Hardware
1134,Fan (Ceiling) (Budget),2139.75,448,Hardware
1135,Yeti Eraser (Premium),1120.63,418,Stationery
1136,CG USB Cable (Medium),120200.32,409,Electronics
1137,Everest Noodles,2322.88,345,Grocery
1138,Goldstar Dal (Masoor) (Premium),3872.59,317,Grocery
1139,Himalayan Iron Supplement (Medium),1552.36,269,Pharmacy
1140,Yeti Flour (Atta) (Small),4561.46,392,Grocery
1141,Goldstar Scissors (Budget),66.89,319,Stationery
1142,Nepal School Uniform (Budget),9751.97,29,Clothing
1143,Nepal Sugar (Premium),2644.83,66,Grocery
1144,Himalayan Stapler (Standard),1598.37,235,Stationery
1145,CG Pain Relief Balm (Standard),277.37,117,Pharmacy
1146,Nepal Marker (Premium),353.91,455,Stationery
1147,Shoes,10423.06,344,Clothing
1148,Himalayan Sweater (Large),9434.79,237,Clothing
1149,Goldstar Stapler (Budget),1435.38,463,Stationery
1150,Everest Tablet (Standard),37680.63,11,Electronics
1151,Nepal Dhoti (Medium),7041.11,359,Clothing
1152,Goldstar Modem (Medium),21377.0,76,Electronics
1153,Himalayan Oil (Sunflower) (Budget),4091.44,341,Grocery
1154,Himalayan Cough Syrup (Large),4131.95,147,Pharmacy
1155,Nepal Calculator (Small),1079.49,281,Stationery
1156,Notebook (Budget),1978.1,151,Stationery
1157,Himalayan Folder (Medium),18.09,68,Stationery
1158,Goldstar Oil (Sunflower) (Medium),4582.91,85,Grocery
1159,Himalayan Blood Pressure Monitor (Small),2812.63,411,Pharmacy
1160,Ruler,1655.25,262,Stationery
1161,Yeti Dal (Masoor) (Budget),3323.79,329,Grocery
1162,CG Stamp Pad (Standard),1141.29,98,Stationery
1163,Himalayan Oil (Mustard) (Standard),2592.92,416,Grocery
1164,Goldstar Cough Syrup (Budget),1254.89,152,Pharmacy
1165,Goldstar Kurta (Budget),11766.19,258,Clothing
1166,Goldstar Marker (Budget),1972.41,306,Stationery
1167,Everest Belt,4799.89,486,Clothing
1168,Himalayan Power Bank (Premium),111343.16,120,Electronics
1169,Scanner (Small),7832.27,217,Electronics
1170,Goldstar Sports Wear (Premium),12028.62,3,Clothing
1171,Yeti Switch Board (Medium),20225.55,163,Hardware
1172,Himalayan Paracetamol (Medium),2152.29,418,Pharmacy
1173,Goldstar Oil (Sunflower) (Budget),1492.86,491,Grocery
1174,Goldstar Biscuit (Large),2765.34,328,Grocery
1175,CG Smart Watch (Small),52091.65,306,Electronics
1176,Himalayan Saw (Medium),2362.95,241,Hardware
1177,Yeti Bulb (LED) (Large),16578.74,130,Hardware
1178,Himalayan Raincoat (Small),13805.61,496,Clothing
1179,CG Switch Board (Medium),14594.55,293,Hardware
1180,Notebook (Standard),435.45,344,Stationery
1181,Goldstar Ghee (Large),2471.12,479,Grocery
1182,Jeans (Standard),9534.6,426,Clothing
1183,Himalayan File Cover (Standard),511.29,320,Stationery
1184,Nepal Rice (Local),3931.01,188,Grocery
1185,Wrench (Large),13117.19,193,Hardware
1186,Spice (Turmeric) (Large),3928.47,224,Grocery
1187,Everest Ibuprofen (Large),2576.58,208,Pharmacy
1188,Yeti Microphone (Medium),147625.34,79,Electronics
1189,Himalayan Ruler (Premium),1307.34,324,Stationery
1190,File Cover (Standard),1369.6,57,Stationery
1191,CG USB Cable (Large),141360.08,274,Electronics
1192,Scarf (Standard),5874.84,445,Clothing
1193,CG Hard Drive (Medium),10366.16,197,Electronics
1194,Everest Ibuprofen (Medium),2023.96,99,Pharmacy
1195,CG Flour (Atta) (Small),3870.9,235,Grocery
1196,Himalayan Socks (Medium),13922.44,425,Clothing
1197,Yeti Paracetamol,3088.09,255,Pharmacy
1198,Everest Shawl (Premium),1884.87,111,Clothing
1199,Himalayan Fan (Ceiling) (Large),3484.55,343,Hardware
1200,Nepal Modem (Small),28587.68,54,Electronics
1201,Nails (1kg) (Large),20212.88,94,Hardware
1202,Everest Scissors (Large),990.41,407,Stationery
1203,Yeti Pliers (Standard),13278.37,398,Hardware
1204,CG Drill Machine (Budget),15972.53,292,Hardware
1205,Goldstar Pain Relief Balm (Premium),4749.6,456,Pharmacy
1206,Nepal Salt (Standard),3944.01,123,Grocery
1207,Himalayan Sweater (Small),14877.79,173,Clothing
1208,Nepal Switch Board (Standard),8155.68,469,Hardware
1209,Yeti Oil (Sunflower),102.47,349,Grocery
1210,Goldstar Register (Premium),1547.74,131,Stationery
1211,Nepal Dal (Chana) (Small),2935.45,449,Grocery
1212,Goldstar Wire (Electrical) (Small),12576.11,22,Hardware
1213,Yeti Scissors (Medium),1141.73,160,Stationery
1214,Goldstar Oil (Mustard) (Standard),442.66,45,Grocery
1215,Everest Stapler (Standard),1818.53,430,Stationery
1216,USB Cable (Budget),32276.73,88,Electronics
1217,Nepal Punching Machine,550.98,238,Stationery
1218,Goldstar Mouse (Large),76420.54,498,Electronics
1219,Himalayan Oil (Sunflower) (Medium),2992.48,125,Grocery
1220,Yeti ORS Packet (Premium),3097.83,269,Pharmacy
1221,CG Calculator,783.42,117,Stationery
1222,Goldstar Register (Budget),314.24,263,Stationery
1223,Himalayan Microphone (Medium),134262.0,190,Electronics
1224,Himalayan Rice (Basmati),913.9,111,Grocery
1225,CG Hammer (Standard),20820.46,373,Hardware
1226,Nepal Pencil (Budget),1802.17,56,Stationery
1227,Everest Glue Stick (Medium),670.88,205,Stationery
1228,Goldstar Drill Machine (Budget),5704.57,380,Hardware
1229,Nepal Cough Syrup (Medium),3118.98,190,Pharmacy
1230,Yeti Socks (Budget),7294.57,375,Clothing
1231,Nepal Ear Drops,4137.11,223,Pharmacy
1232,CG Keyboard,119318.49,59,Electronics
1233,CG Iron Supplement (Standard),3633.3,444,Pharmacy
1234,Goldstar School Uniform (Small),14314.34,191,Clothing
1235,Wire (Electrical) (Standard),18801.44,194,Hardware
1236,Goldstar Thermometer,303.36,260,Pharmacy
1237,Jacket (Standard),7044.84,402,Clothing
1238,T-Shirt (Large),9709.73,465,Clothing
1239,Jeans (Large),3939.44,327,Clothing
1240,Goldstar Tea (Ilam) (Large),2118.0,403,Grocery
1241,Everest Router (Small),148725.68,424,Electronics
1242,Yeti Microphone (Standard),12683.99,70,Electronics
1243,Nepal Lock (Small),9455.54,211,Hardware
1244,Everest Sandals (Small),5303.72,382,Clothing
1245,Everest Punching Machine (Standard),1536.25,7,Stationery
1246,Goldstar Headphones (Premium),44518.03,38,Electronics
1247,CG Antiseptic (Standard),230.29,454,Pharmacy
1248,Yeti Wrench (Small),23236.67,90,Hardware
1249,CG Oil (Sunflower) (Premium),3708.25,122,Grocery
1250,Himalayan Brush (Large),19591.71,294,Hardware
1251,Yeti Glue Stick,805.12,411,Stationery
1252,Goldstar Sugar (Standard),1936.39,33,Grocery
1253,Himalayan Notebook (Medium),192.4,216,Stationery
1254,Yeti Handkerchief (Budget),617.21,113,Clothing
1255,Goldstar Topi (Nepali Cap) (Medium),4639.13,81,Clothing
1256,Nepal Scissors (Small),388.62,299,Stationery
1257,Yeti Drill Machine (Budget),17316.43,65,Hardware
1258,Memory Card (Premium),15177.27,477,Electronics
1259,Everest Sugar (Premium),4900.01,239,Grocery
1260,CG Sweater (Large),8431.83,372,Clothing
1261,Yeti Sugar (Small),3564.26,410,Grocery
1262,Sweater (Budget),4294.71,313,Clothing
1263,CG Switch Board (Large),12530.32,62,Hardware
1264,Yeti Register (Budget),1044.86,381,Stationery
1265,Nepal Sand (cubic ft) (Standard),17773.04,403,Hardware
1266,Cough Syrup,1992.95,68,Pharmacy
1267,Goldstar Glue Stick (Large),185.53,488,Stationery
1268,Blood Pressure Monitor,2857.41,494,Pharmacy
1269,Everest Router (Large),17769.32,114,Electronics
1270,Wrench (Large),14331.43,373,Hardware
1271,Pen (Medium),157.3,302,Stationery
1272,Himalayan Hammer (Budget),12828.59,213,Hardware
1273,Everest Amoxicillin (Budget),1594.51,165,Pharmacy
1274,Yeti Handkerchief (Standard),7613.48,91,Clothing
1275,USB Cable (Budget),22554.35,158,Electronics
1276,Nepal Jacket (Medium),12188.14,62,Clothing
1277,CG Spice (Chili) (Budget),4401.94,171,Grocery
1278,Nepal Ibuprofen (Budget),1355.06,453,Pharmacy
1279,Nepal Milk Powder (Budget),2069.09,476,Grocery
1280,Goldstar Screws Pack (Premium),16271.73,456,Hardware
1281,Himalayan Glucose Strips (Large),88.91,35,Pharmacy
1282,Himalayan Scissors (Small),195.24,430,Stationery
1283,Yeti Switch Board (Premium),8663.47,388,Hardware
1284,Tube Light (Large),24599.07,75,Hardware
1285,Spice (Turmeric),192.06,233,Grocery
1286,Goldstar Jeans (Budget),14169.84,198,Clothing
1287,Himalayan Wire (Electrical) (Budget),12742.15,385,Hardware
1288,Oil (Sunflower) (Premium),538.72,297,Grocery
1289,Himalayan Flour (Maida) (Budget),4773.48,228,Grocery
1290,Eraser,213.97,219,Stationery
1291,Himalayan Notebook (Standard),750.85,491,Stationery
1292,Himalayan Raincoat (Budget),12990.08,48,Clothing
1293,Nepal Tape (Premium),1483.45,314,Stationery
1294,Goldstar Paint (1L),6629.45,63,Hardware
1295,Everest Rice (Basmati) (Large),3034.49,377,Grocery
1296,Yeti Brush (Standard),14686.55,248,Hardware
1297,Nepal Nails (1kg),22299.2,125,Hardware
1298,Himalayan Printer (Small),45945.98,478,Electronics
1299,Everest Ruler (Budget),302.2,73,Stationery
1300,Nepal Mobile Phone (Standard),104244.34,180,Electronics
1301,Yeti Cotton (Large),1339.69,432,Pharmacy
1302,Nepal Amoxicillin (Small),3803.39,154,Pharmacy
1303,Goldstar Register (Standard),1894.19,128,Stationery
1304,Nepal Cough Syrup (Premium),3040.35,61,Pharmacy
1305,Everest Marker (Large),712.81,17,Stationery
1306,Nepal Notebook (Premium),276.78,499,Stationery
1307,Himalayan Ghee (Premium),1948.51,41,Grocery
1308,Yeti Laptop (Medium),134785.75,390,Electronics
1309,CG Flour (Atta) (Budget),4827.63,12,Grocery
1310,Everest Notebook (Large),648.74,430,Stationery
1311,Goldstar Detergent,3938.51,264,Grocery
1312,Yeti Nails (1kg) (Small),21612.79,93,Hardware
1313,Yeti Jeans (Standard),13808.95,203,Clothing
1314,Sugar,3681.94,19,Grocery
1315,Detergent (Budget),2286.78,455,Grocery
1316,Himalayan Ear Drops (Standard),2442.63,129,Pharmacy
1317,Yeti Register (Medium),1587.92,440,Stationery
1318,Everest Keyboard (Large),1587.16,202,Electronics
1319,CG Rice (Basmati),4078.52,332,Grocery
1320,Yeti Extension Board (Budget),147170.78,350,Electronics
1321,Goldstar Socks (Budget),2798.01,213,Clothing
1322,Himalayan Milk Powder (Medium),791.43,182,Grocery
1323,Himalayan Sugar (Small),1772.48,466,Grocery
1324,CG Paracetamol (Large),207.49,129,Pharmacy
1325,Himalayan Monitor (Budget),139045.2,333,Electronics
1326,Everest Tape (Medium),1850.46,174,Stationery
1327,CG Chalk (Standard),1257.99,208,Stationery
1328,Yeti Cetrizine,4986.51,192,Pharmacy
1329,Himalayan Jeans (Standard),12071.35,65,Clothing
1330,Nepal Raincoat (Budget),13296.21,176,Clothing
1331,Yeti Memory Card (Premium),124828.45,440,Electronics
1332,CG Rice (Local) (Large),4914.07,260,Grocery
1333,CG Soap (Small),3154.14,490,Grocery
1334,Goldstar Glucose Strips (Large),3730.27,376,Pharmacy
1335,Nepal Smart Watch (Premium),125342.26,0,Electronics
1336,Goldstar Lock (Large),6129.98,481,Hardware
1337,Himalayan Soap (Large),2469.98,469,Grocery
1338,Everest Pencil (Medium),848.31,488,Stationery
1339,Ruler (Medium),1730.15,74,Stationery
1340,CG Router,18216.26,45,Electronics
1341,Everest Dal (Chana) (Budget),1387.8,156,Grocery
1342,Everest ORS Packet (Budget),2599.49,477,Pharmacy
1343,Desktop Computer (Standard),132635.0,209,Electronics
1344,Everest Punching Machine (Small),1462.66,475,Stationery
1345,CG Pen,1904.59,243,Stationery
1346,Pipe (PVC) (Budget),3705.44,134,Hardware
1347,Himalayan Pencil (Medium),685.08,317,Stationery
1348,Milk Powder (Standard),440.85,116,Grocery
1349,Yeti Oil (Mustard) (Large),282.44,484,Grocery
1350,Himalayan Eye Drops,2364.9,327,Pharmacy
1351,CG Bluetooth Speaker,12418.05,460,Electronics
1352,CG Scissors (Large),1833.88,64,Stationery
1353,CG Noodles (Standard),3758.27,416,Grocery
1354,Nepal Drill Machine (Standard),20511.98,374,Hardware
1355,Nepal Sweater (Budget),6056.23,232,Clothing
1356,Rice (Basmati) (Small),4768.83,40,Grocery
1357,Yeti Power Bank,906.06,381,Electronics
1358,CG Pipe (PVC) (Large),1225.66,21,Hardware
1359,CG Scanner (Small),75103.91,121,Electronics
1360,Nepal Cough Syrup (Small),3691.5,105,Pharmacy
1361,Nepal Hard Drive (Medium),12662.36,144,Electronics
1362,Nepal Paint (1L),4637.91,172,Hardware
1363,Himalayan Cough Syrup (Small),1883.0,141,Pharmacy
1364,Yeti Register (Premium),1235.46,256,Stationery
1365,Everest Coffee,4603.32,109,Grocery
1366,Nepal Screws Pack (Standard),16522.45,217,Hardware
1367,Yeti Raincoat (Premium),5346.12,476,Clothing
1368,CG Hammer (Premium),7452.5,135,Hardware
1369,Tablet,41675.45,85,Electronics
1370,Goldstar Smart Watch,77264.58,393,Electronics
1371,Yeti Envelope (Medium),1774.13,128,Stationery
1372,Everest Whiteboard (Budget),328.66,313,Stationery
1373,Everest Sand (cubic ft) (Small),10987.31,214,Hardware
1374,Nepal Sugar (Small),1124.31,140,Grocery
1375,Himalayan Memory Card (Budget),39139.89,98,Electronics
1376,Handkerchief,11452.85,348,Clothing
1377,Nepal Tablet (Standard),111997.82,101,Electronics
1378,Nepal Stamp Pad (Small),137.15,130,Stationery
1379,CG Cotton (Medium),2928.71,351,Pharmacy
1380,Everest Kurta (Standard),8312.12,100,Clothing
1381,CG Sugar (Large),188.37,184,Grocery
1382,Goldstar Wire (Electrical) (Premium),794.99,389,Hardware
1383,Nepal T-Shirt (Medium),8532.79,383,Clothing
1384,CG Lock,19822.45,329,Hardware
1385,Nepal Pliers (Small),14476.07,1,Hardware
1386,CG Rod (12mm) (Premium),13675.31,50,Hardware
1387,Paper Clip (Large),1310.68,58,Stationery
1388,Nepal Envelope (Premium),965.04,106,Stationery
1389,Himalayan T-Shirt (Budget),11069.02,428,Clothing
1390,Nepal Shirt,5635.21,177,Clothing
1391,Goldstar Whiteboard (Large),1203.99,383,Stationery
1392,Goldstar Pipe (PVC) (Large),18865.62,442,Hardware
1393,Goldstar Sports Wear (Medium),3942.06,417,Clothing
1394,Himalayan Bluetooth Speaker,8150.4,456,Electronics
1395,Goldstar Face Mask (Premium),1119.36,221,Pharmacy
1396,Himalayan Milk Powder (Large),1932.83,79,Grocery
1397,Pen (Medium),384.07,170,Stationery
1398,Nepal Desktop Computer,6781.38,6,Electronics
1399,CG Bandage (Medium),901.47,274,Pharmacy
1400,Himalayan Power Bank (Premium),125545.48,475,Electronics
1401,Himalayan Antiseptic,3773.6,385,Pharmacy
1402,Screws Pack (Small),1521.89,235,Hardware
1403,Goldstar Cetrizine (Standard),1985.22,100,Pharmacy
1404,Everest Face Mask (Standard),477.94,4,Pharmacy
1405,Goldstar Chalk (Medium),1692.33,371,Stationery
1406,Himalayan Kurta,2855.05,416,Clothing
1407,Nepal Scanner (Small),147150.41,372,Electronics
1408,Stapler (Small),871.45,189,Stationery
1409,Himalayan Webcam (Budget),84812.21,150,Electronics
1410,Mobile Phone (Large),126907.03,466,Electronics
1411,Yeti Antiseptic (Premium),3524.57,276,Pharmacy
1412,Himalayan Bulb (LED),6489.4,402,Hardware
1413,Fan (Ceiling) (Standard),6661.21,482,Hardware
1414,Yeti Salt (Medium),686.99,31,Grocery
1415,Everest Antiseptic,1155.53,436,Pharmacy
1416,Cough Syrup (Standard),4073.38,126,Pharmacy
1417,Everest Spice (Turmeric),4068.6,334,Grocery
1418,Yeti Ibuprofen (Standard),603.57,194,Pharmacy
1419,Nepal Flour (Atta),3971.82,238,Grocery
1420,Topi (Nepali Cap) (Medium),5210.17,294,Clothing
1421,Nepal Amoxicillin (Medium),3983.74,393,Pharmacy
1422,Himalayan Sports Wear (Standard),14081.26,189,Clothing
1423,CG Calcium Tablet (Medium),672.06,118,Pharmacy
1424,CG Glue Stick (Medium),734.65,451,Stationery
1425,Nepal Marker (Small),358.63,124,Stationery
1426,Everest Pen (Large),111.51,270,Stationery
1427,Everest Hammer,19427.86,362,Hardware
1428,Everest Rice (Local) (Budget),123.07,97,Grocery
1429,Everest Paracetamol,4357.03,471,Pharmacy
1430,CG ORS Packet,3391.71,151,Pharmacy
1431,Goldstar Router (Budget),123661.47,65,Electronics
1432,Everest Jeans,8088.96,70,Clothing
1433,CG Lock (Premium),11868.94,351,Hardware
1434,Goldstar Saw (Large),14264.69,150,Hardware
1435,Nepal UPS (Premium),80356.56,206,Electronics
1436,CG Shawl (Large),3522.2,328,Clothing
1437,USB Cable (Medium),13151.35,482,Electronics
1438,Himalayan Sandals (Medium),5633.6,122,Clothing
1439,Goldstar HDMI Cable,26868.4,467,Electronics
1440,Everest Cotton (Small),1464.41,132,Pharmacy
1441,Nepal Tape (Premium),802.59,365,Stationery
1442,Yeti File Cover (Budget),1073.41,448,Stationery
1443,Himalayan Dal (Masoor) (Budget),3781.02,219,Grocery
1444,Yeti Milk Powder,4139.53,273,Grocery
1445,Everest Paint (1L),11405.28,225,Hardware
1446,Goldstar Wire (Electrical) (Budget),12232.88,348,Hardware
1447,Yeti Vitamin C (Budget),877.77,242,Pharmacy
1448,Goldstar Bandage (Medium),4496.46,63,Pharmacy
1449,CG Hard Drive (Premium),57240.85,414,Electronics
1450,Notebook (Premium),1730.35,126,Stationery
1451,Everest Sand (cubic ft) (Budget),7520.37,411,Hardware
1452,Goldstar Pain Relief Balm (Standard),2422.18,311,Pharmacy
1453,Goldstar Iron Supplement (Standard),4793.86,422,Pharmacy
1454,Yeti Jacket (Large),14187.56,30,Clothing
1455,Yeti Dal (Chana) (Medium),511.43,229,Grocery
1456,Nepal Printer (Budget),141074.75,443,Electronics
1457,Goldstar Power Bank (Small),91527.52,349,Electronics
1458,Monitor (Premium),72862.91,31,Electronics
1459,Goldstar Paracetamol (Small),3369.93,347,Pharmacy
1460,Everest Coffee (Premium),4992.69,298,Grocery
1461,Everest Flour (Maida) (Budget),3282.74,11,Grocery
1462,CG Eye Drops (Budget),547.51,179,Pharmacy
1463,CG Socks (Budget),7994.0,365,Clothing
1464,CG Stapler (Standard),439.61,482,Stationery
1465,Himalayan Modem,43812.55,493,Electronics
1466,Himalayan Cough Syrup (Large),3615.07,254,Pharmacy
1467,CG Fan (Ceiling) (Premium),15063.66,72,Hardware
1468,Goldstar Rice (Local) (Large),4370.98,477,Grocery
1469,Vitamin C (Small),4546.79,76,Pharmacy
1470,Goldstar Headphones (Premium),36629.28,111,Electronics
1471,Yeti T-Shirt (Small),11706.5,346,Clothing
1472,Nepal Sweater (Medium),4686.76,496,Clothing
1473,Yeti Whiteboard (Medium),1288.48,200,Stationery
1474,Everest Stamp Pad (Premium),1902.78,264,Stationery
1475,Yeti Kurta,14584.08,489,Clothing
1476,CG Saw (Standard),6495.09,416,Hardware
1477,Nepal Belt (Budget),274.58,264,Clothing
1478,Himalayan Shawl (Standard),6944.6,404,Clothing
1479,Yeti Rice (Basmati) (Standard),3178.18,275,Grocery
1480,Goldstar Topi (Nepali Cap) (Small),1925.14,43,Clothing
1481,Everest Hard Drive (Standard),139621.0,411,Electronics
1482,Everest Shawl (Premium),9432.44,185,Clothing
1483,Everest Switch Board (Standard),20532.29,79,Hardware
1484,Nepal Screwdriver Set (Premium),485.0,415,Hardware
1485,Himalayan Belt (Budget),262.89,25,Clothing
1486,Himalayan Ghee,1839.26,229,Grocery
1487,Everest Saw (Large),10479.8,48,Hardware
1488,Himalayan Headphones (Premium),88324.36,71,Electronics
1489,Himalayan Stapler,591.78,299,Stationery
1490,Himalayan Whiteboard (Large),1113.12,276,Stationery
1491,Nepal Scissors (Large),934.51,414,Stationery
1492,Scanner (Medium),117387.18,485,Electronics
1493,Goldstar Pants (Large),633.65,398,Clothing
1494,Goldstar Screws Pack (Premium),24182.97,332,Hardware
1495,Goldstar Sugar (Budget),1577.96,88,Grocery
1496,Dal (Chana) (Medium),3826.63,328,Grocery
1497,Nepal Scanner (Large),98421.42,19,Electronics
1498,Nepal Soap,1210.66,374,Grocery
1499,Everest Wrench (Budget),8134.92,359,Hardware
1500,Everest Notebook,832.34,498,Stationery
1501,Goldstar Charger (Standard),17993.42,401,Electronics
1502,Yeti Switch Board (Small),9591.07,70,Hardware
1503,Himalayan Sand (cubic ft) (Premium),2832.13,103,Hardware
1504,CG Rice (Local) (Small),753.93,32,Grocery
1505,CG Salt (Small),1753.87,273,Grocery
1506,Yeti Pen Drive (Standard),10653.95,314,Electronics
1507,Yeti Screwdriver Set (Premium),2534.66,155,Hardware
1508,Goldstar Flour (Maida) (Premium),1105.38,6,Grocery
1509,Yeti Flour (Maida) (Premium),1408.81,368,Grocery
1510,CG Power Bank (Small),140347.91,113,Electronics
1511,Spice (Chili) (Medium),57.12,465,Grocery
1512,Envelope (Budget),1078.49,416,Stationery
1513,Spice (Turmeric) (Small),625.61,498,Grocery
1514,Goldstar Scarf (Large),11683.5,131,Clothing
